address,city,zip,property_type,sold_date,price,sqft,sqft_imputed,price_per_sqft,beds,baths,year_built,lot_size,days_on_market,lat,lon,url
3536 Victor St,Saint Louis,63104.0,Single Family Residential,September-12-2024,520000,3038.0,False,171.16524028966424,4.0,4.5,1897.0,4748.0,,38.6086402,-90.2400932,https://www.redfin.com/MO/Saint-Louis/3536-Victor-St-63104/home/93692413
3859 Flora Pl,Saint Louis,63110.0,Single Family Residential,August-4-2022,900000,4700.0,False,191.48936170212767,4.0,4.5,1909.0,11456.0,,38.6131216,-90.2451612,https://www.redfin.com/MO/Saint-Louis/3859-Flora-Pl-63110/home/109920094
4312 Washington Blvd,Saint Louis,63108.0,Single Family Residential,August-1-2022,675000,4326.0,False,156.03328710124828,3.0,4.5,2011.0,12197.0,,38.6468619,-90.2492798,https://www.redfin.com/MO/Saint-Louis/4312-Washington-Blvd-63108/home/93683779
5231 Westminster Pl,Saint Louis,63108.0,Single Family Residential,June-14-2022,719900,3940.0,False,182.71573604060913,5.0,4.5,1903.0,7144.0,,38.6504467,-90.2711869,https://www.redfin.com/MO/Saint-Louis/5231-Westminster-Pl-63108/home/62725318
5901 Highfield Rd,Saint Louis,63109.0,Single Family Residential,September-19-2025,639900,4238.0,False,150.99103350637094,3.0,4.5,1949.0,15071.0,,38.5792123,-90.3021037,https://www.redfin.com/MO/Saint-Louis/5901-Highfield-Rd-63109/home/93782887
3634 Flad Ave,Saint Louis,63110.0,Single Family Residential,November-25-2025,675000,3353.0,False,201.31225767968982,3.0,4.5,1894.0,6150.0,,38.6112932,-90.2418922,https://www.redfin.com/MO/Saint-Louis/3634-Flad-Ave-63110/home/93700189
4167 Enright Ave,Saint Louis,63108.0,Single Family Residential,September-20-2024,289000,3080.0,False,93.83116883116882,5.0,4.5,1893.0,5894.0,,38.6475013,-90.2437585,https://www.redfin.com/MO/Saint-Louis/4167-Enright-Ave-63108/home/93745176
2118 Lafayette Ave,Saint Louis,63104.0,Single Family Residential,June-23-2023,749900,4542.0,False,165.10347864376928,4.0,4.5,1870.0,5959.0,,38.6140427,-90.2173769,https://www.redfin.com/MO/Saint-Louis/2118-Lafayette-Ave-63104/home/62739077
4550 Pershing Pl,Saint Louis,63108.0,Single Family Residential,June-26-2026,1350000,4740.0,False,284.8101265822785,5.0,4.5,1900.0,12148.0,,38.6453149,-90.258918,https://www.redfin.com/MO/Saint-Louis/4550-Pershing-Pl-63108/home/93724616
2656 January Ave,Saint Louis,63139.0,Single Family Residential,November-27-2024,569900,2880.0,False,197.88194444444446,4.0,4.5,2009.0,3202.0,,38.610165,-90.2833439,https://www.redfin.com/MO/Saint-Louis/2656-January-Ave-63139/home/84307902
3846 Flad Ave,Saint Louis,63110.0,Single Family Residential,October-9-2025,735000,3760.0,False,195.4787234042553,4.0,4.5,1909.0,6150.0,,38.6115551,-90.2450336,https://www.redfin.com/MO/Saint-Louis/3846-Flad-Ave-63110/home/93700319
4137 Mcdonald Ave,Saint Louis,63116.0,Single Family Residential,May-15-2024,475000,3069.0,False,154.77354187031605,4.0,4.5,1947.0,12959.0,,38.5978281,-90.2573505,https://www.redfin.com/MO/Saint-Louis/4137-McDonald-Ave-63116/home/93728835
4101 West Pine Blvd Unit 1 - Benton,St. Louis,63108.0,Single Family Residential,November-21-2022,850000,2635.0,False,322.5806451612903,3.0,4.5,1921.0,,,38.638865,-90.246407,https://www.redfin.com/MO/St-Louis/4101-W-Pine-Blvd-63108/unit-1-Benton/home/167145579
215 N Sarah St Unit 10 - Monet,St. Louis,63108.0,Single Family Residential,April-7-2023,875000,3452.0,False,253.47624565469295,3.0,4.5,1921.0,,,38.6391045,-90.2463703,https://www.redfin.com/MO/St-Louis/215-N-Sarah-St-63108/unit-10-Monet/home/184905662
53 Westmoreland Pl,Saint Louis,63108.0,Single Family Residential,November-2-2021,1150000,6252.0,False,183.94113883557262,5.0,4.5,1908.0,16814.0,,38.6467741,-90.2740563,https://www.redfin.com/MO/Saint-Louis/53-Westmoreland-Pl-63108/home/93745453
2404 S 11th St,Saint Louis,63104.0,Single Family Residential,November-9-2023,492500,2811.0,False,175.2045535396656,3.0,4.0,1891.0,3010.0,,38.6034499,-90.2102614,https://www.redfin.com/MO/Saint-Louis/2404-S-11th-St-63104/home/93686741
1027 Lami,St. Louis,63104.0,Single Family Residential,April-6-2026,500000,2920.0,False,171.23287671232876,4.0,4.0,2025.0,3484.0,,38.6044751,-90.2086977,https://www.redfin.com/MO/St-Louis/1027-Lami-St-63104/home/195978952
5847 Holly Hills Ave,Saint Louis,63109.0,Single Family Residential,July-6-2023,675000,3100.0,False,217.74193548387098,5.0,4.0,1952.0,10036.0,,38.578504,-90.29622,https://www.redfin.com/MO/Saint-Louis/5847-Holly-Hills-Ave-63109/home/93777677
1010 Russell Blvd,Saint Louis,63104.0,Single Family Residential,December-29-2023,549000,3253.0,False,168.76729173071013,4.0,4.0,1885.0,4661.0,,38.606842,-90.2071118,https://www.redfin.com/MO/Saint-Louis/1010-Russell-Blvd-63104/home/93686253
2819 Lafayette Ave,Saint Louis,63104.0,Single Family Residential,November-17-2023,320000,3771.0,False,84.85812781755503,7.0,4.0,1893.0,5314.0,,38.6156874,-90.2263409,https://www.redfin.com/MO/Saint-Louis/2819-Lafayette-Ave-63104/home/93700511
4050 Shreve Ave,Saint Louis,63115.0,Single Family Residential,April-18-2025,135000,3638.0,False,37.108301264431006,0.0,4.0,1924.0,5401.0,,38.677347,-90.242827,https://www.redfin.com/MO/Saint-Louis/4050-Shreve-Ave-63115/home/93733577
4009 Burgen Ave,Saint Louis,63116.0,Single Family Residential,November-7-2025,315000,2065.0,False,152.54237288135593,3.0,4.0,1926.0,5105.0,,38.5724446,-90.2639592,https://www.redfin.com/MO/Saint-Louis/4009-Burgen-Ave-63116/home/93771883
5307 Shaw Ave,Saint Louis,63110.0,Single Family Residential,February-17-2022,470000,2326.0,False,202.06362854686157,3.0,4.0,1906.0,4661.0,,38.6183755,-90.2749034,https://www.redfin.com/MO/Saint-Louis/5307-Shaw-Ave-63110/home/93726501
4365 Forest Park Ave,Saint Louis,63108.0,Single Family Residential,August-29-2025,850000,4522.0,False,187.9699248120301,5.0,4.0,1893.0,9735.0,,38.6376941,-90.2541295,https://www.redfin.com/MO/Saint-Louis/4365-Forest-Park-Ave-63108/home/62735044
1008-1010 Allen Ave,Saint Louis,63104.0,Single Family Residential,November-26-2025,649900,4202.0,False,154.66444550214183,6.0,4.0,1892.0,7361.0,,38.6077519,-90.2066069,https://www.redfin.com/MO/Saint-Louis/1010-Allen-Ave-63104/home/169424102
3137 Parc Ridge Ln,Saint Louis,63139.0,Single Family Residential,November-10-2025,660000,4926.0,False,133.98294762484775,6.0,4.0,2007.0,4321.0,,38.6053341,-90.2847496,https://www.redfin.com/MO/Saint-Louis/3137-Parc-Ridge-Ln-63139/home/93674343
2848 Mcnair Ave,Saint Louis,63118.0,Single Family Residential,May-28-2026,500000,3130.0,False,159.7444089456869,4.0,4.0,1893.0,3550.0,,38.6007387,-90.220218,https://www.redfin.com/MO/Saint-Louis/2848-McNair-Ave-63118/home/93691569
3507 Mckean Ave,Saint Louis,63118.0,Single Family Residential,September-23-2022,400000,2772.0,False,144.3001443001443,5.0,4.0,1906.0,4095.0,,38.5964509,-90.2415156,https://www.redfin.com/MO/Saint-Louis/3507-McKean-Ave-63118/home/93693020
5099 Waterman Blvd,Saint Louis,63108.0,Single Family Residential,March-17-2026,499900,3364.0,False,148.602853745541,6.0,4.0,1908.0,9252.0,,38.6488478,-90.2676157,https://www.redfin.com/MO/Saint-Louis/5099-Waterman-Blvd-63108/home/93745954
8 Lewis Pl,Saint Louis,63113.0,Single Family Residential,March-7-2025,175000,4500.0,False,38.888888888888886,6.0,4.0,1896.0,10454.0,,38.6537586,-90.251828,https://www.redfin.com/MO/Saint-Louis/8-Lewis-Pl-63113/home/62716012
2342 Albion Pl,Saint Louis,63104.0,Single Family Residential,May-27-2022,650000,3045.0,False,213.4646962233169,4.0,4.0,1891.0,5097.0,,38.616743,-90.2199413,https://www.redfin.com/MO/Saint-Louis/2342-Albion-Pl-63104/home/70078076
1723 Waverly Pl,Saint Louis,63104.0,Single Family Residential,February-12-2026,745000,5733.0,False,129.9494156637014,6.0,4.0,1884.0,10049.0,,38.6135268,-90.2171112,https://www.redfin.com/MO/Saint-Louis/1723-Waverly-Pl-63104/home/93690358
2613 S 11th St,Saint Louis,63118.0,Single Family Residential,June-26-2026,459900,3112.0,False,147.7827763496144,3.0,4.0,1883.0,4260.0,,38.6014517,-90.2115458,https://www.redfin.com/MO/Saint-Louis/2613-S-11th-St-63118/home/93686370
2714 S Jefferson Ave,Saint Louis,63118.0,Single Family Residential,January-20-2022,699000,5040.0,False,138.6904761904762,7.0,4.0,1890.0,17293.0,,38.6036525,-90.2229914,https://www.redfin.com/MO/Saint-Louis/2714-S-Jefferson-Ave-63118/home/93697448
5156 Maple Ave,Saint Louis,63113.0,Single Family Residential,August-20-2025,250000,2288.0,False,109.26573426573427,5.0,4.0,1904.0,4795.0,,38.6592523,-90.2679645,https://www.redfin.com/MO/Saint-Louis/5156-Maple-Ave-63113/home/93752434
210 Woodbourne,Saint Louis,63105.0,Single Family Residential,January-11-2022,749900,3569.0,False,210.11487811711964,4.0,4.0,1941.0,20473.0,,38.6433148,-90.3032549,https://www.redfin.com/MO/Saint-Louis/210-Woodbourne-Dr-63105/home/93771918
6025 Lindell Blvd,Saint Louis,63112.0,Single Family Residential,July-8-2022,925000,3678.0,False,251.49537792278412,6.0,4.0,1965.0,52999.0,,38.647563,-90.295524,https://www.redfin.com/MO/Saint-Louis/6025-Lindell-Blvd-63112/home/93763504
3501 Victor St,Saint Louis,63104.0,Single Family Residential,January-26-2024,619000,4942.0,False,125.25293403480373,5.0,4.0,1902.0,5737.0,,38.6089466,-90.2388283,https://www.redfin.com/MO/Saint-Louis/3501-Victor-St-63104/home/62702344
3904 Botanical Ave,Saint Louis,63110.0,Single Family Residential,April-24-2026,675000,2672.0,False,252.61976047904193,4.0,4.0,1902.0,3654.0,,38.6090864,-90.246525,https://www.redfin.com/MO/Saint-Louis/3904-Botanical-Ave-63110/home/62693530
3802 Olive St,Saint Louis,63108.0,Single Family Residential,February-16-2024,925000,3510.0,False,263.5327635327635,4.0,4.0,1921.0,2522.0,,38.6402372,-90.2376803,https://www.redfin.com/MO/Saint-Louis/3802-Olive-St-63108/unit-12/home/176875148
8460 Lowell St,Saint Louis,63147.0,Single Family Residential,July-17-2024,150000,1772.0,False,84.65011286681715,4.0,4.0,1927.0,3899.0,,38.7175414,-90.2278014,https://www.redfin.com/MO/Saint-Louis/8460-Lowell-St-63147/home/93776011
5335 Botanical Ave,Saint Louis,63110.0,Single Family Residential,March-25-2025,649000,3050.0,False,212.78688524590163,4.0,4.0,1932.0,8873.0,,38.6126815,-90.2771143,https://www.redfin.com/MO/Saint-Louis/5335-Botanical-Ave-63110/home/93768175
6141 Mcpherson Ave,Saint Louis,63112.0,Single Family Residential,June-30-2022,595000,3102.0,False,191.81173436492585,6.0,4.0,1908.0,8843.0,,38.6518548,-90.2981341,https://www.redfin.com/MO/Saint-Louis/6141-McPherson-Ave-63112/home/93760398
2703 Keokuk St,Saint Louis,63118.0,Single Family Residential,December-5-2024,295000,2992.0,False,98.59625668449198,12.0,4.0,1912.0,5179.0,,38.5848638,-90.2297353,https://www.redfin.com/MO/Saint-Louis/2703-Keokuk-St-63118/home/93696285
2704 Utah,Saint Louis,63118.0,Single Family Residential,October-13-2021,245000,2262.0,False,108.31122900088417,4.0,4.0,1885.0,3311.0,,38.5952267,-90.2276488,https://www.redfin.com/MO/Saint-Louis/2704-Utah-St-63118/home/93693846
3448 Longfellow Blvd,Saint Louis,63104.0,Single Family Residential,July-14-2022,1199000,5566.0,False,215.41501976284584,5.0,4.0,1914.0,16466.0,,38.6113651,-90.2374754,https://www.redfin.com/MO/Saint-Louis/3448-Longfellow-Blvd-63104/home/93748649
4668 Pershing,Saint Louis,63108.0,Single Family Residential,January-26-2022,499000,4009.0,False,124.46994262908456,4.0,4.0,1912.0,9191.0,,38.6458091,-90.2611535,https://www.redfin.com/MO/Saint-Louis/4668-Pershing-Pl-63108/home/93724629
1216 S Boyle Ave,Saint Louis,63110.0,Single Family Residential,August-16-2021,155000,2088.0,False,74.23371647509579,3.0,4.0,1893.0,3659.0,,38.6259425,-90.2535939,https://www.redfin.com/MO/Saint-Louis/1216-S-Boyle-Ave-63110/home/93726645
3809 Cleveland Ave,Saint Louis,63110.0,Single Family Residential,August-26-2025,675000,3442.0,False,196.10691458454386,5.0,4.0,1895.0,7135.0,,38.6109581,-90.2437256,https://www.redfin.com/MO/Saint-Louis/3809-Cleveland-Ave-63110/home/93700310
22 Benton Pl,Saint Louis,63104.0,Single Family Residential,September-23-2024,855000,4471.0,False,191.23238649071797,5.0,4.0,1885.0,5732.0,,38.6188426,-90.2147566,https://www.redfin.com/MO/Saint-Louis/22-Benton-Pl-63104/home/93701242
3670 Flora Pl,Saint Louis,63110.0,Single Family Residential,April-7-2023,849000,4406.0,False,192.6917839310032,6.0,4.0,1907.0,6151.0,,38.6122819,-90.2429526,https://www.redfin.com/MO/Saint-Louis/3670-Flora-Pl-63110/home/93700277
4416 Westminster Pl,Saint Louis,63108.0,Single Family Residential,August-26-2022,1399900,6678.0,False,209.62863132674454,6.0,4.0,1894.0,8176.0,,38.6460483,-90.2534483,https://www.redfin.com/MO/Saint-Louis/4416-Westminster-Pl-63108/home/93740238
919 S Skinker Blvd S,Saint Louis,63105.0,Single Family Residential,June-15-2022,799900,4000.0,False,199.975,4.0,4.0,1920.0,16161.0,,38.634808,-90.3043814,https://www.redfin.com/MO/Saint-Louis/919-S-Skinker-Blvd-63105/home/93787385
4660 Pershing Pl,Saint Louis,63108.0,Single Family Residential,October-14-2025,775000,3690.0,False,210.02710027100272,5.0,4.0,1902.0,8010.0,,38.6457629,-90.2608562,https://www.redfin.com/MO/Saint-Louis/4660-Pershing-Pl-63108/home/62716690
3217 Lafayette Ave,Saint Louis,63104.0,Single Family Residential,August-19-2021,390000,4060.0,False,96.05911330049261,3.0,4.0,1900.0,,,38.6164961,-90.2329991,https://www.redfin.com/MO/Saint-Louis/3217-Lafayette-Ave-63104/unit-3217/home/62745668
3530 Magnolia Ave,Saint Louis,63118.0,Single Family Residential,July-29-2024,575000,3304.0,False,174.0314769975787,5.0,4.0,1906.0,4870.0,,38.6059275,-90.2404742,https://www.redfin.com/MO/Saint-Louis/3530-Magnolia-Ave-63118/home/93692362
4101 West Pine Blvd Unit 3 - Picasso,St. Louis,63108.0,Single Family Residential,January-26-2023,1045500,3280.0,False,318.75,3.0,4.0,1921.0,,,38.638865,-90.246407,https://www.redfin.com/MO/St-Louis/4101-W-Pine-Blvd-63108/unit-3-Picasso/home/167145581
3306 S 9th St,Saint Louis,63118.0,Single Family Residential,February-9-2024,625000,3704.0,False,168.7365010799136,4.0,4.0,1892.0,5358.0,,38.5935935,-90.2142998,https://www.redfin.com/MO/Saint-Louis/3306-S-9th-St-63118/home/109007348
4925 Pershing Pl,Saint Louis,63108.0,Single Family Residential,October-24-2024,1250000,5652.0,False,221.16065109695683,6.0,4.0,1902.0,10990.0,,38.6466055,-90.2621612,https://www.redfin.com/MO/Saint-Louis/4925-Pershing-Pl-63108/home/93724384
805 Allen Ave,Saint Louis,63104.0,Single Family Residential,August-11-2025,614900,3170.0,False,193.97476340694007,3.0,4.0,1885.0,3498.0,,38.6073723,-90.2039597,https://www.redfin.com/MO/Saint-Louis/805-Allen-Ave-63104/home/93685716
2336 Macklind Ave,Saint Louis,63110.0,Single Family Residential,July-13-2022,549000,2176.0,False,252.29779411764707,4.0,4.0,1989.0,6882.0,,38.6126424,-90.2777465,https://www.redfin.com/MO/Saint-Louis/2336-Macklind-Ave-63110/home/93768176
2910 Milton Blvd,Saint Louis,63104.0,Single Family Residential,May-21-2024,787000,3026.0,False,260.079312623926,4.0,4.0,1910.0,8590.0,,38.6091591,-90.2296144,https://www.redfin.com/MO/Saint-Louis/2910-Milton-Blvd-63104/home/93691197
4246 Cleveland Ave,Saint Louis,63110.0,Single Family Residential,January-22-2025,425000,2588.0,False,164.2194744976816,3.0,4.0,1897.0,3938.0,,38.6117125,-90.2561148,https://www.redfin.com/MO/Saint-Louis/4246-Cleveland-Ave-63110/home/93746803
4136 W Pine Blvd,Saint Louis,63108.0,Single Family Residential,March-29-2023,625000,3196.0,False,195.5569461827284,5.0,4.0,1903.0,4661.0,,38.6385387,-90.2477038,https://www.redfin.com/MO/Saint-Louis/4136-W-Pine-Blvd-63108/home/93725498
2012 Saint Louis Ave,Saint Louis,63106.0,Single Family Residential,May-11-2026,122000,4270.0,False,28.571428571428573,0.0,2.0,1888.0,8158.0,,38.6511004,-90.2035028,https://www.redfin.com/MO/Saint-Louis/2012-Saint-Louis-Ave-63106/home/93688191
4349 Washington Blvd,Saint Louis,63108.0,Single Family Residential,June-27-2023,640000,3976.0,False,160.96579476861166,4.0,4.0,2008.0,5641.0,,38.6477854,-90.2499307,https://www.redfin.com/MO/Saint-Louis/4349-Washington-Blvd-63108/home/103203274
6317 Mardel Ave,Saint Louis,63109.0,Single Family Residential,July-22-2022,415000,1929.0,False,215.137376879212,3.0,4.0,1939.0,4095.0,,38.5956632,-90.2972504,https://www.redfin.com/MO/Saint-Louis/6317-Mardel-Ave-63109/home/62721277
4363 Mcpherson Ave,Saint Louis,63108.0,Single Family Residential,April-14-2022,405000,5325.0,False,76.05633802816901,5.0,4.0,1901.0,7187.0,,38.6446031,-90.2515368,https://www.redfin.com/MO/Saint-Louis/4363-McPherson-Ave-63108/home/93740332
1 Lenox Pl,Saint Louis,63108.0,Single Family Residential,March-4-2022,1025000,5410.0,False,189.46395563770795,6.0,4.0,1903.0,14810.0,,38.6467353,-90.2587475,https://www.redfin.com/MO/Saint-Louis/1-Lenox-Pl-63108/home/93754478
1202 Sidney St,Saint Louis,63104.0,Single Family Residential,June-9-2022,295000,1748.0,False,168.76430205949657,3.0,4.0,1901.0,1786.0,,38.6019927,-90.2124931,https://www.redfin.com/MO/Saint-Louis/1202-Sidney-St-63104/home/62757286
3235 S Jefferson Ave,Saint Louis,63118.0,Single Family Residential,November-20-2025,449000,3753.0,False,119.63762323474553,5.0,4.0,1903.0,2922.0,,38.5958688,-90.2252906,https://www.redfin.com/MO/Saint-Louis/3235-S-Jefferson-Ave-63118/home/93694229
6142 Kingsbury Ave,Saint Louis,63112.0,Single Family Residential,May-2-2025,869000,4136.0,False,210.10638297872342,7.0,4.0,1908.0,5850.0,,38.6523517,-90.29805,https://www.redfin.com/MO/Saint-Louis/6142-Kingsbury-Ave-63112/home/93760370
6151 Westminster Pl,Saint Louis,63112.0,Single Family Residential,July-8-2025,640000,3227.0,False,198.32661915091415,5.0,4.0,1907.0,4373.0,,38.6537145,-90.2981909,https://www.redfin.com/MO/Saint-Louis/6151-Westminster-Pl-63112/home/93760453
1727 Lafayette Ave,Saint Louis,63104.0,Single Family Residential,August-15-2025,450000,2720.0,False,165.44117647058823,4.0,4.0,1902.0,1407.0,,38.6138738,-90.211637,https://www.redfin.com/MO/Saint-Louis/1727-Lafayette-Ave-63104/home/161387920
4013 Castleman Ave,Saint Louis,63110.0,Single Family Residential,May-20-2022,365000,2458.0,False,148.49471114727422,4.0,4.0,1892.0,5576.0,,38.6152768,-90.2486431,https://www.redfin.com/MO/Saint-Louis/4013-Castleman-Ave-63110/home/93747130
3830 Olive St,Saint Louis,63108.0,Single Family Residential,April-12-2024,700000,2920.0,False,239.72602739726028,3.0,4.0,1921.0,2866.0,,38.6404951,-90.2383792,https://www.redfin.com/MO/Saint-Louis/3830-Olive-St-63108/home/176875144
3407 Hartford St,Saint Louis,63118.0,Single Family Residential,June-1-2022,520000,2986.0,False,174.146014735432,4.0,4.0,1908.0,3790.0,,38.6015064,-90.2381959,https://www.redfin.com/MO/Saint-Louis/3407-Hartford-St-63118/home/93692818
3500 Humphrey St,Saint Louis,63118.0,Single Family Residential,July-7-2023,524900,3116.0,False,168.45314505776636,4.0,4.0,1906.0,4421.0,,38.5977951,-90.2410975,https://www.redfin.com/MO/Saint-Louis/3500-Humphrey-St-63118/home/93693329
3500 Halliday,Saint Louis,63118.0,Single Family Residential,July-25-2022,575000,2050.0,False,280.4878048780488,5.0,4.0,1902.0,,,38.6048729,-90.2396472,https://www.redfin.com/MO/Saint-Louis/3500-Halliday-Ave-63118/home/93692424
6364 Murdoch Ave,Saint Louis,63109.0,Single Family Residential,November-16-2021,584900,2460.0,False,237.7642276422764,4.0,4.0,1947.0,5576.0,,38.5882516,-90.2998601,https://www.redfin.com/MO/Saint-Louis/6364-Murdoch-Ave-63109/home/93780200
121 W Steins St,Saint Louis,63111.0,Single Family Residential,February-15-2023,299900,1957.0,False,153.24476239141543,4.0,4.0,1892.0,9039.0,,38.5479412,-90.2585075,https://www.redfin.com/MO/Saint-Louis/121-W-Steins-St-63111/home/103203734
6377 Murdoch Ave,Saint Louis,63109.0,Single Family Residential,April-11-2023,499900,2490.0,False,200.76305220883535,3.0,4.0,1952.0,4748.0,,38.5887445,-90.3001711,https://www.redfin.com/MO/Saint-Louis/6377-Murdoch-Ave-63109/home/93780202
3145 Hawthorne Blvd,Saint Louis,63104.0,Single Family Residential,November-13-2024,525000,5110.0,False,102.73972602739725,6.0,4.0,1911.0,16453.0,,38.6102156,-90.2330775,https://www.redfin.com/MO/Saint-Louis/3145-Hawthorne-Blvd-63104/home/93691043
14 Aberdeen Pl,Saint Louis,63105.0,Single Family Residential,,940000,2738.0,False,343.3162892622352,3.0,4.0,1919.0,10400.0,,38.6404226,-90.3046082,https://www.redfin.com/MO/Saint-Louis/14-Aberdeen-Pl-63105/home/93766508
3854 Shenandoah Ave,Saint Louis,63110.0,Single Family Residential,May-25-2022,625000,3100.0,False,201.61290322580646,4.0,4.0,1902.0,3703.0,,38.6098563,-90.2455647,https://www.redfin.com/MO/Saint-Louis/3854-Shenandoah-Ave-63110/home/143286604
6 Arundel Pl,Saint Louis,63105.0,Single Family Residential,April-18-2024,950000,3685.0,False,257.8018995929444,4.0,4.0,1919.0,8268.0,,38.6392756,-90.3040267,https://www.redfin.com/MO/Saint-Louis/6-Arundel-Pl-63105/home/93769341
4270 Delmar,Saint Louis,63108.0,Single Family Residential,August-25-2021,449000,5687.0,False,78.95199577984877,5.0,4.0,1893.0,,,38.6474994,-90.2479092,https://www.redfin.com/MO/Saint-Louis/4270-Delmar-Blvd-63108/home/103203752
1224 S 9th,Saint Louis,63104.0,Single Family Residential,June-27-2022,550000,3256.0,False,168.9189189189189,5.0,4.0,1883.0,,,38.6150819,-90.1986839,https://www.redfin.com/MO/Saint-Louis/1224-S-9th-St-63104/home/93685451
2115 Arsenal St,Saint Louis,63118.0,Single Family Residential,November-12-2025,550000,3014.0,False,182.4817518248175,4.0,4.0,1890.0,6050.0,,38.5984009,-90.2215777,https://www.redfin.com/MO/Saint-Louis/2115-Arsenal-St-63118/home/93699049
3125 Russell Blvd,Saint Louis,63104.0,Single Family Residential,February-9-2026,1195000,5720.0,False,208.91608391608392,7.0,4.0,1908.0,10798.0,,38.6126564,-90.2315327,https://www.redfin.com/MO/Saint-Louis/3125-Russell-Blvd-63104/home/93690016
3710 Utah Pl,Saint Louis,63116.0,Single Family Residential,May-21-2025,835000,3870.0,False,215.76227390180878,5.0,4.0,1911.0,8999.0,,38.597066,-90.245947,https://www.redfin.com/MO/Saint-Louis/3710-Utah-Pl-63116/home/93699899
2326 Albion Pl,Saint Louis,63104.0,Single Family Residential,September-8-2025,735000,3093.0,False,237.6333656644035,4.0,4.0,1921.0,3960.0,,38.6166543,-90.2192949,https://www.redfin.com/MO/Saint-Louis/2326-Albion-Pl-63104/home/70101019
5492 Pernod Ave,Saint Louis,63139.0,Single Family Residential,October-27-2023,255000,2920.0,False,87.32876712328768,4.0,4.0,1932.0,5184.0,,38.5957249,-90.2851576,https://www.redfin.com/MO/Saint-Louis/5492-Pernod-Ave-63139/home/80168569
4617 Westminster Pl,Saint Louis,63108.0,Single Family Residential,May-22-2025,489000,4162.0,False,117.49159058145122,6.0,4.0,1894.0,5319.0,,38.6484899,-90.2577775,https://www.redfin.com/MO/Saint-Louis/4617-Westminster-Pl-63108/home/93739880
